"word","phonetic","part_of_speech_and_meanings","example_sentence","example_translation","audio_uk","audio_us"
"alike","[ə'laik]","adj. 同样的 相同的 相似的; adv. 一样 以同样的方式","The twins look very alike.","这对双胞胎长得非常相似。","https://dict.youdao.com/dictvoice?type=1&audio=alike","https://dict.youdao.com/dictvoice?type=2&audio=alike"
"alive","[ə'laiv]","adj. 活着的 有活力 活跃的","She felt alive after the exercise.","锻炼后她感觉充满活力。","https://dict.youdao.com/dictvoice?type=1&audio=alive","https://dict.youdao.com/dictvoice?type=2&audio=alive"
"all","[ɔ:l]","adj. 全部的 所有的; adv. 全部 非常 全然 所有; prep. 全部; pron. 全部所有; n. 全部","All students must attend the meeting.","所有学生都必须参加会议。","https://dict.youdao.com/dictvoice?type=1&audio=all","https://dict.youdao.com/dictvoice?type=2&audio=all"
"allow","[ə'lau]","vi. (for) 考虑到 使可能; vt. 允许 准许 承认 给予 断定","The teacher allowed them to leave early.","老师允许他们提前离开。","https://dict.youdao.com/dictvoice?type=1&audio=allow","https://dict.youdao.com/dictvoice?type=2&audio=allow"
"alloy","['ælɔi]","n. 合金(金属的) 成色; vt. 使...成合金 搀以劣质 减低成色 影响或贬损; vi. 有合金能力","Gold can be alloyed with other metals.","黄金可以与其他金属合金。","https://dict.youdao.com/dictvoice?type=1&audio=alloy","https://dict.youdao.com/dictvoice?type=2&audio=alloy"
"almost","['ɔ:lməust]","adv. 几乎 差不多; adj. 几乎","It is almost finished.","它几乎完成了。","https://dict.youdao.com/dictvoice?type=1&audio=almost","https://dict.youdao.com/dictvoice?type=2&audio=almost"
"alone","[ə'ləun]","adj. 单独的 仅仅 独自一人; adv. 单独地 只有 独一无二地","He prefers to be alone.","他喜欢独处。","https://dict.youdao.com/dictvoice?type=1&audio=alone","https://dict.youdao.com/dictvoice?type=2&audio=alone"
"along","[ə'lɔŋ]","adv. 向前 (与某人)一道; prep. 沿着","They walked along the river.","他们沿着河边走。","https://dict.youdao.com/dictvoice?type=1&audio=along","https://dict.youdao.com/dictvoice?type=2&audio=along"
"aloud","[ə'laud]","adv. 出声地 大声地","She read the book aloud.","她大声朗读这本书。","https://dict.youdao.com/dictvoice?type=1&audio=aloud","https://dict.youdao.com/dictvoice?type=2&audio=aloud"
"alphabet","['ælfəbet]","n. 字母表 字母系统 符号系统 基本原理(元素)","The children learned the alphabet.","孩子们学会了字母表。","https://dict.youdao.com/dictvoice?type=1&audio=alphabet","https://dict.youdao.com/dictvoice?type=2&audio=alphabet"
"already","[ɔ:l'redi]","adv. 早已 已经","I have already finished my homework.","我已经完成了作业。","https://dict.youdao.com/dictvoice?type=1&audio=already","https://dict.youdao.com/dictvoice?type=2&audio=already"
"also","['ɔ:lsəu]","adv. 亦 也 而且 还 同样地","She also speaks French.","她也会说法语。","https://dict.youdao.com/dictvoice?type=1&audio=also","https://dict.youdao.com/dictvoice?type=2&audio=also"
"alter","['ɔ:ltə]","vt. 改变 变更 改做","He altered his plans at the last minute.","他在最后一分钟改变了计划。","https://dict.youdao.com/dictvoice?type=1&audio=alter","https://dict.youdao.com/dictvoice?type=2&audio=alter"
"alternative","[ɔ:l'tə:nətiv]","adj. 两者择一的 供选择的 非主流的; n. 替换物 取舍 抉择","We need an alternative solution.","我们需要一个替代方案。","https://dict.youdao.com/dictvoice?type=1&audio=alternative","https://dict.youdao.com/dictvoice?type=2&audio=alternative"
"although","[ɔ:l'ðəu]","conj. 尽管 虽然","Although it was raining, we went out.","尽管下雨，我们还是出去了。","https://dict.youdao.com/dictvoice?type=1&audio=although","https://dict.youdao.com/dictvoice?type=2&audio=although"
"altitude","['æltitju:d]","n. 高 高度 海拔 高处 高地","The plane is flying at a high altitude.","飞机在高空飞行。","https://dict.youdao.com/dictvoice?type=1&audio=altitude","https://dict.youdao.com/dictvoice?type=2&audio=altitude"
"altogether","[.ɔ:ltə'geðə]","adv. 完全 总共 总而言之","Altogether, there were fifty people at the meeting.","总共会议上有五十人。","https://dict.youdao.com/dictvoice?type=1&audio=altogether","https://dict.youdao.com/dictvoice?type=2&audio=altogether"
"aluminium","[.ælju'miniəm]","n. 铝","Aluminium is a lightweight metal.","铝是一种轻金属。","https://dict.youdao.com/dictvoice?type=1&audio=aluminium","https://dict.youdao.com/dictvoice?type=2&audio=aluminium"
"always","['ɔ:lweiz]","adv. 总是 一直 永远","She always wakes up early.","她总是早起。","https://dict.youdao.com/dictvoice?type=1&audio=always","https://dict.youdao.com/dictvoice?type=2&audio=always"
"a.m.","n.","(缩) 上午 午前","The meeting is at 9 a.m.","会议在上午九点。","https://dict.youdao.com/dictvoice?type=1&audio=a.m.","https://dict.youdao.com/dictvoice?type=2&audio=a.m."
"amaze","[ə'meiz]","vt. 使惊奇 使惊愕","The magician amazed the children.","魔术师让孩子们惊讶不已。","https://dict.youdao.com/dictvoice?type=1&audio=amaze","https://dict.youdao.com/dictvoice?type=2&audio=amaze"
"ambition","[æm'biʃən]","n. 雄心 抱负 野心 精力; vt. 有...野心 追求","Her ambition is to become a doctor.","她的志向是成为医生。","https://dict.youdao.com/dictvoice?type=1&audio=ambition","https://dict.youdao.com/dictvoice?type=2&audio=ambition"
"ambulance","['æmbjuləns]","n. 救护车 野战医院","The ambulance arrived quickly.","救护车迅速赶到。","https://dict.youdao.com/dictvoice?type=1&audio=ambulance","https://dict.youdao.com/dictvoice?type=2&audio=ambulance"
"America","[ə'merikə]","n. 美洲 美国","America is a large continent.","美洲是一个大洲。","https://dict.youdao.com/dictvoice?type=1&audio=America","https://dict.youdao.com/dictvoice?type=2&audio=America"
"American","[ə'merikən]","adj. 美洲的 美国的 美式的; n. 美国人 美式英语","He is an American student.","他是一名美国学生。","https://dict.youdao.com/dictvoice?type=1&audio=American","https://dict.youdao.com/dictvoice?type=2&audio=American"
"among","[ə'mʌŋ]","prep. 在...之中","She was sitting among her friends.","她坐在朋友们中间。","https://dict.youdao.com/dictvoice?type=1&audio=among","https://dict.youdao.com/dictvoice?type=2&audio=among"
"amongst","[ə'mʌŋst]","prep. 在...之中 在...之间 (=among)","He felt comfortable amongst strangers.","他在陌生人中感到自在。","https://dict.youdao.com/dictvoice?type=1&audio=amongst","https://dict.youdao.com/dictvoice?type=2&audio=amongst"
"amount","[ə'maunt]","n. 总数 数量 总额; 和 vi. 总计 等于","The total amount is $100.","总金额是100美元。","https://dict.youdao.com/dictvoice?type=1&audio=amount","https://dict.youdao.com/dictvoice?type=2&audio=amount"
"ampere","['æmpeə]","n. 安培","The current is measured in amperes.","电流以安培为单位测量。","https://dict.youdao.com/dictvoice?type=1&audio=ampere","https://dict.youdao.com/dictvoice?type=2&audio=ampere"
"amplify","['æmpli.fai]","vt. 放大 增强 扩大 详述 使...增幅","The microphone amplifies the sound.","麦克风放大声音。","https://dict.youdao.com/dictvoice?type=1&audio=amplify","https://dict.youdao.com/dictvoice?type=2&audio=amplify"
"amuse","[ə'mju:z]","vt. 逗乐 给...娱乐 消遣","The clown amused the children.","小丑逗乐了孩子们。","https://dict.youdao.com/dictvoice?type=1&audio=amuse","https://dict.youdao.com/dictvoice?type=2&audio=amuse"
"analyse","['ænəlaiz]","vt. 分析 分解 解析 检讨 细察","We need to analyse the data carefully.","我们需要仔细分析数据。","https://dict.youdao.com/dictvoice?type=1&audio=analyse","https://dict.youdao.com/dictvoice?type=2&audio=analyse"
"analysis","[ə'næləsis]","n. 分析 分解 解析","The analysis revealed several errors.","分析显示了几个错误。","https://dict.youdao.com/dictvoice?type=1&audio=analysis","https://dict.youdao.com/dictvoice?type=2&audio=analysis"
"ancestor","['ænsəstə]","n. 祖宗 祖先 原种","My ancestors came from Europe.","我的祖先来自欧洲。","https://dict.youdao.com/dictvoice?type=1&audio=ancestor","https://dict.youdao.com/dictvoice?type=2&audio=ancestor"
"anchor","['æŋkə]","n. 铁锚; vi. 抛锚 停泊 用锚系住 担任（广播电视新闻节目）的主持人","The ship anchored in the bay.","船停泊在海湾。","https://dict.youdao.com/dictvoice?type=1&audio=anchor","https://dict.youdao.com/dictvoice?type=2&audio=anchor"
"ancient","['einʃənt]","adj. 古代的 古老的; n. 古人 古货币","The city is full of ancient buildings.","这座城市充满古老建筑。","https://dict.youdao.com/dictvoice?type=1&audio=ancient","https://dict.youdao.com/dictvoice?type=2&audio=ancient"
"and","[ənd, ænd]","conj. 和 又 并 则 逻辑与","He bought apples and oranges.","他买了苹果和橘子。","https://dict.youdao.com/dictvoice?type=1&audio=and","https://dict.youdao.com/dictvoice?type=2&audio=and"
"angel","['eindʒəl]","n. 天使 天使般的人 神差 (名)安琪儿","She is an angel for helping everyone.","她帮助每个人，真像天使。","https://dict.youdao.com/dictvoice?type=1&audio=angel","https://dict.youdao.com/dictvoice?type=2&audio=angel"
"anger","['æŋgə]","n. 怒 愤怒; vt. 使发怒 激怒","His rude behavior angered me.","他的粗鲁行为让我生气。","https://dict.youdao.com/dictvoice?type=1&audio=anger","https://dict.youdao.com/dictvoice?type=2&audio=anger"
"angle","['æŋgl]","n. 角 角度 角落; vt. 斜移 转变角度; vi. 钓鱼 谋取 转变角度","Adjust the angle of the camera.","调整相机的角度。","https://dict.youdao.com/dictvoice?type=1&audio=angle","https://dict.youdao.com/dictvoice?type=2&audio=angle"
"Angle","['æŋgl]","n. 盎格鲁人","The Angle tribes settled in England.","盎格鲁部落定居在英国。","https://dict.youdao.com/dictvoice?type=1&audio=Angle","https://dict.youdao.com/dictvoice?type=2&audio=Angle"
"angry","['æŋgri]","adj. 愤怒的 生气的 伤口红肿的","He was angry at the mistake.","他因错误而生气。","https://dict.youdao.com/dictvoice?type=1&audio=angry","https://dict.youdao.com/dictvoice?type=2&audio=angry"
"animal","['æniməl]","n. 动物 兽 兽性 与众不同的人; adj. 动物的 野兽的 动物性的","Lions are wild animals.","狮子是野生动物。","https://dict.youdao.com/dictvoice?type=1&audio=animal","https://dict.youdao.com/dictvoice?type=2&audio=animal"
"ankle","['æŋkəl]","n. 踝 踝关节","She twisted her ankle while running.","她跑步时扭伤了脚踝。","https://dict.youdao.com/dictvoice?type=1&audio=ankle","https://dict.youdao.com/dictvoice?type=2&audio=ankle"
"announce","[ə'nauns]","vi. 当电台的播音员 宣称; vt. 宣布 宣告 发表 通知","The company announced a new product.","公司宣布了一款新产品。","https://dict.youdao.com/dictvoice?type=1&audio=announce","https://dict.youdao.com/dictvoice?type=2&audio=announce"
"announcer","[ə'naunsə]","n. 宣告者 播音员 广播员 告知者","The announcer introduced the next speaker.","播音员介绍了下一位演讲者。","https://dict.youdao.com/dictvoice?type=1&audio=announcer","https://dict.youdao.com/dictvoice?type=2&audio=announcer"
"annoy","[ə'nɔi]","vt. 使恼怒 使生气 打搅 骚扰 使...苦恼","His constant talking annoyed me.","他不停地说话让我很烦。","https://dict.youdao.com/dictvoice?type=1&audio=annoy","https://dict.youdao.com/dictvoice?type=2&audio=annoy"
"annual","['ænjuəl]","adj. 每年的 年度的 一年生的; n. 年报 年刊 年鉴 一年生植物","The company publishes an annual report.","公司每年出版年报。","https://dict.youdao.com/dictvoice?type=1&audio=annual","https://dict.youdao.com/dictvoice?type=2&audio=annual"
"another","[ə'nʌðə]","adj. 再一个的 别的 另一的 不同的; pron. 另一个","I need another pen.","我需要另一支笔。","https://dict.youdao.com/dictvoice?type=1&audio=another","https://dict.youdao.com/dictvoice?type=2&audio=another"
"answer","['ɑ:ŋsɚ]","n. 答案 回答 反驳 回应; vi. 回答 符合; vt. 回答 响应 适应","She gave the correct answer.","她给出了正确的答案。","https://dict.youdao.com/dictvoice?type=1&audio=answer","https://dict.youdao.com/dictvoice?type=2&audio=answer"
"ant","[ænt]","n. 蚂蚁","Ants are working hard to gather food.","蚂蚁正在辛勤地收集食物。","https://dict.youdao.com/dictvoice?type=1&audio=ant","https://dict.youdao.com/dictvoice?type=2&audio=ant"
"anticipate","[æn'tisipeit]","vt. 预料 预期 期望 抢...前语言 提前使用; vi. 预期","We anticipate a good result from the project.","我们预期这个项目会有好结果。","https://dict.youdao.com/dictvoice?type=1&audio=anticipate","https://dict.youdao.com/dictvoice?type=2&audio=anticipate"
"anxiety","[æŋ'zaiəti]","n. 焦虑 忧虑 渴望 担心","Her anxiety about the exam was obvious.","她对考试的焦虑显而易见。","https://dict.youdao.com/dictvoice?type=1&audio=anxiety","https://dict.youdao.com/dictvoice?type=2&audio=anxiety"
"anxious","['æŋkʃəs]","adj. 焦急的 忧虑的 渴望的","She was anxious to hear the news.","她渴望听到这个消息。","https://dict.youdao.com/dictvoice?type=1&audio=anxious","https://dict.youdao.com/dictvoice?type=2&audio=anxious"
"any","['eni]","adj. 什么 一些 任何的; adv. 稍一丁点; pron. 任何","Do you have any questions?","你有任何问题吗？","https://dict.youdao.com/dictvoice?type=1&audio=any","https://dict.youdao.com/dictvoice?type=2&audio=any"
"anybody","['eni.bɔdi, 'enibədi]","n. 重要人物; pron. 任何人","Anybody can join the club.","任何人都可以加入俱乐部。","https://dict.youdao.com/dictvoice?type=1&audio=anybody","https://dict.youdao.com/dictvoice?type=2&audio=anybody"
"anyhow","['eni:.hau]","adv. 无论如何 不管怎样","Anyhow, we must finish the work.","无论如何，我们必须完成工作。","https://dict.youdao.com/dictvoice?type=1&audio=anyhow","https://dict.youdao.com/dictvoice?type=2&audio=anyhow"
"anyone","['eniwʌn]","pron. 任何人","Is anyone home?","有人在家吗？","https://dict.youdao.com/dictvoice?type=1&audio=anyone","https://dict.youdao.com/dictvoice?type=2&audio=anyone"
"anything","['eni.θiŋ]","pron. 任何事物 一切","You can choose anything you like.","你可以选择任何你喜欢的东西。","https://dict.youdao.com/dictvoice?type=1&audio=anything","https://dict.youdao.com/dictvoice?type=2&audio=anything"
"anyway","['eniwei]","adv. 无论如何 不管怎样","Anyway, we will go ahead with the plan.","无论如何，我们将继续执行计划。","https://dict.youdao.com/dictvoice?type=1&audio=anyway","https://dict.youdao.com/dictvoice?type=2&audio=anyway"
